Date,Open,High,Low,Close,Adj Close,Volume
2019-12-23,1788.26,1793.00,1784.51,1793.00,1793.00,2136400
2019-12-24,1793.81,1795.57,1787.58,1789.21,1789.21,881300
2019-12-26,1801.01,1870.46,1799.50,1868.77,1868.77,6005400
2019-12-27,1882.92,1901.40,1866.01,1869.80,1869.80,6186600
2019-12-30,1874.00,1884.00,1840.62,1846.89,1846.89,3674700
2019-12-31,1842.00,1853.26,1832.23,1847.84,1847.84,2506500
2020-01-02,1875.00,1898.01,1864.15,1898.01,1898.01,4029000
2020-01-03,1864.50,1886.20,1864.50,1874.97,1874.97,3764400
2020-01-06,1860.00,1903.69,1860.00,1902.88,1902.88,4061800
2020-01-07,1904.50,1913.89,1892.04,1906.86,1906.86,4044900
2020-01-08,1898.04,1911.00,1886.44,1891.97,1891.97,3508000
2020-01-09,1909.89,1917.82,1895.80,1901.05,1901.05,3167300
2020-01-10,1905.37,1906.94,1880.00,1883.16,1883.16,2853700
2020-01-13,1891.31,1898.00,1880.80,1891.30,1891.30,2780800
2020-01-14,1885.88,1887.11,1858.55,1869.44,1869.44,3440900
2020-01-15,1872.25,1878.86,1855.09,1862.02,1862.02,2896600
2020-01-16,1882.99,1885.59,1866.02,1877.94,1877.94,2659500
2020-01-17,1885.89,1886.64,1857.25,1864.72,1864.72,3997300
2020-01-21,1865.00,1894.27,1860.00,1892.00,1892.00,3707800
2020-01-22,1896.09,1902.50,1883.34,1887.46,1887.46,3216300
2020-01-23,1885.11,1889.98,1872.76,1884.58,1884.58,2484600
2020-01-24,1891.37,1894.99,1847.44,1861.64,1861.64,3766200
2020-01-27,1820.00,1841.00,1815.34,1828.34,1828.34,3528500
2020-01-28,1840.50,1858.11,1830.02,1853.25,1853.25,2808000
2020-01-29,1864.00,1874.75,1855.02,1858.00,1858.00,2088000
2020-01-30,1858.00,1872.87,1850.61,1870.68,1870.68,6327400
2020-01-31,2051.47,2055.72,2002.27,2008.72,2008.72,15567300
2020-02-03,2010.60,2048.50,2000.25,2004.20,2004.20,5899100
2020-02-04,2029.88,2059.80,2015.37,2049.67,2049.67,5289300
2020-02-05,2071.02,2071.02,2032.00,2039.87,2039.87,4376200
2020-02-06,2041.02,2056.30,2024.80,2050.23,2050.23,3183000
2020-02-07,2041.99,2098.53,2038.10,2079.28,2079.28,5095300
2020-02-10,2085.01,2135.60,2084.96,2133.91,2133.91,5056200
2020-02-11,2150.90,2185.95,2136.00,2150.80,2150.80,5746000
2020-02-12,2163.20,2180.25,2155.29,2160.00,2160.00,3334300
2020-02-13,2144.99,2170.28,2142.00,2149.87,2149.87,3031800
2020-02-14,2155.68,2159.04,2125.89,2134.87,2134.87,2606200
2020-02-18,2125.02,2166.07,2124.11,2155.67,2155.67,2945600
2020-02-19,2167.80,2185.10,2161.12,2170.22,2170.22,2561200
2020-02-20,2173.07,2176.79,2127.45,2153.10,2153.10,3131300
2020-02-21,2142.15,2144.55,2088.00,2095.97,2095.97,4646300
2020-02-24,2003.18,2039.30,1987.97,2009.29,2009.29,6547000
2020-02-25,2026.42,2034.60,1958.42,1972.74,1972.74,6219100
2020-02-26,1970.28,2014.67,1960.45,1979.59,1979.59,5224600
2020-02-27,1934.38,1975.00,1882.76,1884.30,1884.30,8144000
2020-02-28,1814.63,1889.76,1811.13,1883.75,1883.75,9493800
2020-03-02,1906.49,1954.51,1870.00,1953.95,1953.95,6761700
2020-03-03,1975.37,1996.33,1888.09,1908.99,1908.99,7534500
2020-03-04,1946.57,1978.00,1922.00,1975.83,1975.83,4772900
2020-03-05,1933.00,1960.72,1910.00,1924.03,1924.03,4748200
2020-03-06,1875.00,1910.87,1869.50,1901.09,1901.09,5273600
2020-03-09,1773.86,1862.77,1761.29,1800.61,1800.61,7813200
2020-03-10,1870.88,1894.27,1818.17,1891.82,1891.82,7133300
2020-03-11,1857.85,1871.32,1801.50,1820.86,1820.86,5624800
2020-03-12,1721.98,1765.00,1675.00,1676.61,1676.61,11346200
2020-03-13,1755.00,1786.31,1680.62,1785.00,1785.00,8809700
2020-03-16,1641.51,1759.45,1626.03,1689.15,1689.15,8917300
2020-03-17,1775.47,1857.78,1689.24,1807.84,1807.84,10917100
2020-03-18,1750.00,1841.66,1745.00,1830.00,1830.00,9645200
2020-03-19,1860.00,1945.00,1832.65,1880.93,1880.93,10399900
2020-03-20,1926.31,1957.00,1820.73,1846.09,1846.09,9817900
2020-03-23,1827.75,1919.40,1812.00,1902.83,1902.83,7808500
2020-03-24,1951.50,1955.00,1900.34,1940.10,1940.10,7147100
2020-03-25,1920.69,1950.26,1885.78,1885.84,1885.84,6479100
2020-03-26,1902.00,1956.49,1889.29,1955.49,1955.49,6221300
2020-03-27,1930.86,1939.79,1899.92,1900.10,1900.10,5387900
2020-03-30,1922.83,1973.63,1912.34,1963.95,1963.95,6126100
2020-03-31,1964.35,1993.02,1944.01,1949.72,1949.72,5123600
2020-04-01,1932.97,1944.96,1893.00,1907.70,1907.70,4121900
2020-04-02,1901.64,1927.53,1890.00,1918.83,1918.83,4336000
2020-04-03,1911.15,1926.33,1889.15,1906.59,1906.59,3609900
2020-04-06,1936.00,1998.52,1930.02,1997.59,1997.59,5773200
2020-04-07,2017.11,2035.72,1997.62,2011.60,2011.60,5114000
2020-04-08,2021.00,2044.00,2011.15,2043.00,2043.00,3977300
2020-04-09,2044.30,2053.00,2017.66,2042.76,2042.76,4655600
2020-04-13,2040.00,2180.00,2038.00,2168.87,2168.87,6716700
2020-04-14,2200.47,2292.00,2186.21,2283.32,2283.32,8087200
2020-04-15,2257.68,2333.37,2245.00,2307.68,2307.68,6866600
2020-04-16,2346.00,2461.00,2335.00,2408.19,2408.19,11968300
2020-04-17,2372.33,2400.00,2316.02,2375.00,2375.00,7930000
2020-04-20,2389.95,2444.98,2386.05,2393.61,2393.61,5770700
2020-04-21,2416.61,2428.31,2279.66,2328.12,2328.12,7476700
2020-04-22,2369.00,2394.00,2351.00,2363.49,2363.49,4218300
2020-04-23,2399.98,2424.22,2382.08,2399.45,2399.45,5066600
2020-04-24,2417.00,2420.43,2382.00,2410.22,2410.22,3831800
2020-04-27,2443.20,2444.88,2363.00,2376.00,2376.00,5645600
2020-04-28,2372.10,2373.50,2306.00,2314.08,2314.08,5269400
2020-04-29,2330.01,2391.89,2310.00,2372.71,2372.71,4591600
2020-04-30,2419.84,2475.00,2396.01,2474.00,2474.00,9415000
2020-05-01,2336.80,2362.44,2258.19,2286.04,2286.04,9772600
2020-05-04,2256.38,2326.98,2256.38,2315.99,2315.99,4865900
2020-05-05,2340.00,2351.00,2307.13,2317.80,2317.80,3242500
2020-05-06,2329.44,2357.45,2320.00,2351.26,2351.26,3117800
2020-05-07,2374.78,2376.00,2343.11,2367.61,2367.61,3396400
2020-05-08,2372.14,2387.24,2357.00,2379.61,2379.61,3211200
2020-05-11,2374.70,2419.67,2372.11,2409.00,2409.00,3253700
2020-05-12,2411.85,2419.00,2355.00,2356.95,2356.95,3074900
2020-05-13,2366.80,2407.70,2337.80,2367.92,2367.92,4782900
2020-05-14,2361.01,2391.37,2353.21,2388.85,2388.85,3648100
2020-05-15,2368.52,2411.00,2356.37,2409.78,2409.78,4235000
2020-05-18,2404.35,2433.00,2384.01,2426.26,2426.26,4366600
2020-05-19,2429.83,2485.00,2428.97,2449.33,2449.33,4320500
2020-05-20,2477.87,2500.01,2467.27,2497.94,2497.94,3998100
2020-05-21,2500.00,2525.45,2442.54,2446.74,2446.74,5114400
2020-05-22,2455.01,2469.85,2430.13,2436.88,2436.88,2867100
2020-05-26,2458.00,2462.00,2414.06,2421.86,2421.86,3568200
2020-05-27,2404.99,2413.58,2330.00,2410.39,2410.39,5056900
2020-05-28,2384.33,2436.97,2378.23,2401.10,2401.10,3190200
2020-05-29,2415.94,2442.37,2398.20,2442.37,2442.37,3529300
2020-06-01,2448.00,2476.93,2444.17,2471.04,2471.04,2928900
2020-06-02,2467.00,2473.53,2445.31,2472.41,2472.41,2529900
2020-06-03,2468.01,2488.00,2461.17,2478.40,2478.40,2671000
2020-06-04,2477.43,2507.54,2450.01,2460.60,2460.60,2948700
2020-06-05,2444.51,2488.65,2437.13,2483.00,2483.00,3306400
2020-06-08,2500.20,2530.00,2487.34,2524.06,2524.06,3970700
2020-06-09,2529.44,2626.43,2525.00,2600.86,2600.86,5176000
2020-06-10,2645.00,2722.35,2626.26,2647.45,2647.45,4946000
2020-06-11,2603.50,2671.38,2536.23,2557.96,2557.96,5800100
2020-06-12,2601.21,2621.48,2503.35,2545.02,2545.02,5429600
2020-06-15,2526.60,2584.00,2508.00,2572.68,2572.68,3865100
2020-06-16,2620.00,2620.00,2576.00,2615.27,2615.27,3585600
2020-06-17,2647.50,2655.00,2631.82,2640.98,2640.98,2951100
2020-06-18,2647.01,2659.64,2636.11,2653.98,2653.98,2487800
2020-06-19,2678.08,2697.43,2659.00,2675.01,2675.01,5777000
2020-06-22,2684.50,2715.00,2669.00,2713.82,2713.82,3208800
2020-06-23,2726.02,2783.11,2718.04,2764.41,2764.41,4231700
2020-06-24,2780.00,2796.00,2721.00,2734.40,2734.40,4526600
2020-06-25,2739.55,2756.23,2712.14,2754.58,2754.58,2968700
2020-06-26,2775.06,2782.57,2688.00,2692.87,2692.87,6500800
2020-06-29,2690.01,2696.80,2630.08,2680.38,2680.38,4223400
2020-06-30,2685.07,2769.63,2675.03,2758.82,2758.82,3769700
2020-07-01,2757.99,2895.00,2754.00,2878.70,2878.70,6363400
2020-07-02,2912.01,2955.56,2871.10,2890.30,2890.30,6593400
2020-07-06,2934.97,3059.88,2930.00,3057.04,3057.04,6880600
2020-07-07,3058.55,3069.55,2990.00,3000.12,3000.12,5257500
2020-07-08,3022.61,3083.97,3012.43,3081.11,3081.11,5037600
2020-07-09,3115.99,3193.88,3074.00,3182.63,3182.63,6388700
2020-07-10,3191.76,3215.00,3135.70,3200.00,3200.00,5486000
2020-07-13,3251.06,3344.29,3068.39,3104.00,3104.00,7720400
2020-07-14,3089.00,3127.38,2950.00,3084.00,3084.00,7231900
2020-07-15,3080.23,3098.35,2973.18,3008.87,3008.87,5788900
2020-07-16,2971.06,3032.00,2918.23,2999.90,2999.90,6394200
2020-07-17,3009.00,3024.00,2948.45,2961.97,2961.97,4761300
2020-07-20,3000.20,3201.36,2994.02,3196.84,3196.84,7598200
2020-07-21,3232.49,3240.58,3105.72,3138.29,3138.29,6135000
2020-07-22,3125.00,3150.00,3065.26,3099.91,3099.91,4104200
2020-07-23,3098.27,3098.27,2970.00,2986.55,2986.55,5656900
2020-07-24,2930.00,3031.58,2888.00,3008.91,3008.91,5632400
2020-07-27,3062.00,3098.00,3015.77,3055.21,3055.21,4170500
2020-07-28,3054.27,3077.09,2995.76,3000.33,3000.33,3126700
2020-07-29,3030.99,3039.16,2996.77,3033.53,3033.53,2974100
2020-07-30,3014.00,3092.00,3005.00,3051.88,3051.88,6128300
2020-07-31,3244.00,3246.82,3151.00,3164.68,3164.68,8085500
2020-08-03,3180.51,3184.00,3104.00,3111.89,3111.89,5074700
2020-08-04,3101.21,3167.24,3101.21,3138.83,3138.83,4694300
2020-08-05,3143.77,3213.59,3127.30,3205.03,3205.03,3930000
2020-08-06,3194.36,3247.47,3165.43,3225.00,3225.00,3940600
2020-08-07,3224.01,3240.81,3140.67,3167.46,3167.46,3929600
2020-08-10,3170.31,3172.51,3101.52,3148.16,3148.16,3167300
2020-08-11,3113.20,3159.22,3073.00,3080.67,3080.67,3718100
2020-08-12,3108.00,3174.39,3101.42,3162.24,3162.24,3527200
2020-08-13,3182.99,3217.52,3155.00,3161.02,3161.02,3149000
2020-08-14,3178.18,3178.24,3120.00,3148.02,3148.02,2751700
2020-08-17,3173.12,3194.97,3154.18,3182.41,3182.41,2691200
2020-08-18,3212.00,3320.00,3205.82,3312.49,3312.49,5346000
2020-08-19,3303.01,3315.90,3256.00,3260.48,3260.48,4185100
2020-08-20,3252.00,3312.62,3238.00,3297.37,3297.37,3332500
2020-08-21,3295.00,3314.40,3275.39,3284.72,3284.72,3575900
2020-08-24,3310.15,3380.32,3257.56,3307.46,3307.46,4666300
2020-08-25,3294.99,3357.40,3267.00,3346.49,3346.49,3992800
2020-08-26,3351.11,3451.74,3344.57,3441.85,3441.85,6508700
2020-08-27,3450.05,3453.00,3378.00,3400.00,3400.00,4264800
2020-08-28,3423.00,3433.37,3386.50,3401.80,3401.80,2897000
2020-08-31,3408.99,3495.00,3405.00,3450.96,3450.96,4185900
2020-09-01,3489.58,3513.87,3467.00,3499.12,3499.12,3476400
2020-09-02,3547.00,3552.25,3486.69,3531.45,3531.45,3931500
2020-09-03,3485.00,3488.41,3303.00,3368.00,3368.00,8161100
2020-09-04,3318.00,3381.50,3111.13,3294.62,3294.62,8781800
2020-09-08,3144.00,3250.85,3130.00,3149.84,3149.84,6094200
2020-09-09,3202.99,3303.18,3185.00,3268.61,3268.61,5188700
2020-09-10,3307.22,3349.89,3170.55,3175.11,3175.11,5330700
2020-09-11,3208.69,3217.34,3083.98,3116.22,3116.22,5094000
2020-09-14,3172.94,3187.39,3096.00,3102.97,3102.97,4529600
2020-09-15,3136.16,3175.02,3108.92,3156.13,3156.13,4021500
2020-09-16,3179.99,3187.24,3074.15,3078.10,3078.10,4512200
2020-09-17,3009.25,3029.43,2972.55,3008.73,3008.73,6449100
2020-09-18,3031.74,3037.80,2905.54,2954.91,2954.91,8892600
2020-09-21,2906.50,2962.00,2871.00,2960.47,2960.47,6117900
2020-09-22,3033.84,3133.99,3000.20,3128.99,3128.99,6948800
2020-09-23,3120.43,3127.00,2992.38,2999.86,2999.86,5652700
2020-09-24,2977.79,3069.30,2965.00,3019.79,3019.79,5529400
2020-09-25,3054.86,3101.54,2999.00,3095.13,3095.13,4615200
2020-09-28,3148.85,3175.04,3117.17,3174.05,3174.05,4224200
2020-09-29,3175.39,3188.26,3132.54,3144.88,3144.88,3495800
2020-09-30,3141.14,3212.88,3133.99,3148.73,3148.73,4883400
2020-10-01,3208.00,3224.00,3172.00,3221.26,3221.26,4971900
2020-10-02,3153.63,3195.80,3123.00,3125.00,3125.00,5613100
2020-10-05,3145.84,3202.53,3140.85,3199.20,3199.20,3775300
2020-10-06,3165.00,3182.00,3090.00,3099.96,3099.96,5086900
2020-10-07,3135.00,3200.00,3132.39,3195.69,3195.69,4309400
2020-10-08,3224.99,3233.29,3174.99,3190.55,3190.55,3174100
2020-10-09,3210.00,3288.99,3197.83,3286.65,3286.65,4907900
2020-10-12,3349.94,3496.24,3339.55,3442.93,3442.93,8364200
2020-10-13,3467.99,3492.38,3424.22,3443.63,3443.63,5744700
2020-10-14,3447.00,3464.88,3340.00,3363.71,3363.71,5828900
2020-10-15,3292.01,3355.88,3280.00,3338.65,3338.65,5205500
